date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:49:33	192116/192116	---MCZ	200	added ('OK')	font/ttf	etag:%222ee74-63aa610a7c538-gzip%22	https://merchant.mypos.com/build/assets/common/fonts/Montserrat-Light.73b7fd8d.ttf	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/common/fonts/Montserrat-Light.73b7fd8d.ttf	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:33	53865/53865	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22d269-63aa610ff1682%22	https://merchant.mypos.com/build/assets/common/fonts/Montserrat-Light.4dbbb19c.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/common/fonts/Montserrat-Light.4dbbb19c.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:33	5802/5802	---M--	200	added ('OK')	image/png	etag:%2216aa-63aa611a1810f%22	https://merchant.mypos.com/build/assets/account/images/receipt-preview-body-bottom.51096eff.png	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/account/images/receipt-preview-body-bottom.51096eff.png	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:33	5445/5445	---M--	200	added ('OK')	image/png	etag:%221545-63aa610a709b4%22	https://merchant.mypos.com/build/assets/account/images/receipt-preview-foot-top.a74c0d23.png	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/account/images/receipt-preview-foot-top.a74c0d23.png	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:33	394/394	---M--	200	added ('OK')	image/png	etag:%2218a-63aa610fd2275%22	https://merchant.mypos.com/build/assets/account/images/custom-input-range-arrows.98d92e95.png	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/account/images/custom-input-range-arrows.98d92e95.png	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:33	8917/8917	---M--	200	added ('OK')	image/jpeg	etag:%2222d5-63aa61162cf62%22	https://merchant.mypos.com/build/assets/account/images/referal-modal-bg.5b1f60c0.jpg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/account/images/referal-modal-bg.5b1f60c0.jpg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:34	7295/7295	---M--	200	added ('OK')	image/png	etag:%221c7f-63aa61161e4fc%22	https://merchant.mypos.com/build/assets/account/images/devices-bottom-shadow.83a9cc18.png	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/account/images/devices-bottom-shadow.83a9cc18.png	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:34	56434/56434	---M--	200	added ('OK')	image/png	etag:%22dc72-63aa610fdbeb9%22	https://merchant.mypos.com/build/assets/account/images/moto_new_transaction_aside_image_bg.ccb180a5.png	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/account/images/moto_new_transaction_aside_image_bg.ccb180a5.png	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:34	71367/71367	---M--	200	added ('OK')	image/png	etag:%22116c7-63aa611617799%22	https://merchant.mypos.com/build/assets/account/images/add_outlet_blue_gradiet_image.76406c43.png	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/account/images/add_outlet_blue_gradiet_image.76406c43.png	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:34	255283/255283	---M--	200	added ('OK')	image/png	etag:%223e533-63aa610fca572%22	https://merchant.mypos.com/build/assets/account/images/add_viber_outlet_blue_gradiet_image.947896a0.png	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/account/images/add_viber_outlet_blue_gradiet_image.947896a0.png	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:35	22221/22221	---M--	200	added ('OK')	image/jpeg	etag:%2256cd-63aa610a6fa13%22	https://merchant.mypos.com/build/assets/account/images/online_store_add.3ba8ead0.jpg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/account/images/online_store_add.3ba8ead0.jpg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:35	10164/10164	---M--	200	added ('OK')	image/jpeg	etag:%2227b4-63aa610fdaf19%22	https://merchant.mypos.com/build/assets/account/images/make_bisera_payment_aside_image.70951ba8.jpg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/account/images/make_bisera_payment_aside_image.70951ba8.jpg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:35	22862/22862	---M--	200	added ('OK')	image/jpeg	etag:%22594e-63aa610a69c51%22	https://merchant.mypos.com/build/assets/account/images/make_payment_step_1_aside_image.51854cf0.jpg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/account/images/make_payment_step_1_aside_image.51854cf0.jpg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:35	10942/10942	---M--	200	added ('OK')	image/jpeg	etag:%222abe-63aa610a69c51%22	https://merchant.mypos.com/build/assets/account/images/make_faster_payments_payment_aside_image.0134d793.jpg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/account/images/make_faster_payments_payment_aside_image.0134d793.jpg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:36	14729/14729	---M--	200	added ('OK')	image/jpeg	etag:%223989-63aa610fdaf19%22	https://merchant.mypos.com/build/assets/account/images/make_hrk_payment_aside_image.2dfeb912.jpg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/account/images/make_hrk_payment_aside_image.2dfeb912.jpg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:36	14947/14947	---M--	200	added ('OK')	image/jpeg	etag:%223a63-63aa610fdaf19%22	https://merchant.mypos.com/build/assets/account/images/make_internal_transfer_payment_aside_image.4cceb908.jpg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/account/images/make_internal_transfer_payment_aside_image.4cceb908.jpg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:36	11026/11026	---M--	200	added ('OK')	image/jpeg	etag:%222b12-63aa610a69c51%22	https://merchant.mypos.com/build/assets/account/images/make_sepa_payment_aside_image.15708315.jpg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/account/images/make_sepa_payment_aside_image.15708315.jpg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:36	13622/13622	---M--	200	added ('OK')	image/jpeg	etag:%223536-63aa610fdaf19%22	https://merchant.mypos.com/build/assets/account/images/make_swift_payment_aside_image.00b1786f.jpg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/account/images/make_swift_payment_aside_image.00b1786f.jpg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:36	9732/9732	---M--	200	added ('OK')	image/jpeg	etag:%222604-63aa61162df02%22	https://merchant.mypos.com/build/assets/account/images/text_auth_blue_gradiet_image.3a77e57c.jpg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/account/images/text_auth_blue_gradiet_image.3a77e57c.jpg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:37	6558/6558	---M--	200	added ('OK')	image/jpeg	etag:%22199e-63aa610fdaf19%22	https://merchant.mypos.com/build/assets/account/images/make_payment_request_aside_image.4fa7170b.jpg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/account/images/make_payment_request_aside_image.4fa7170b.jpg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:37	9090/9090	---M--	200	added ('OK')	image/jpeg	etag:%222382-63aa610fca572%22	https://merchant.mypos.com/build/assets/account/images/add_new_customer_aside_image.a5be4d60.jpg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/account/images/add_new_customer_aside_image.a5be4d60.jpg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:37	15332/15332	---M--	200	added ('OK')	image/jpeg	etag:%223be4-63aa610fd9f79%22	https://merchant.mypos.com/build/assets/account/images/key_generate_aside_image.e20fac28.jpg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/account/images/key_generate_aside_image.e20fac28.jpg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:37	9271/9271	---M--	200	added ('OK')	image/jpeg	etag:%222437-63aa610fcb513%22	https://merchant.mypos.com/build/assets/account/images/balance_transfer_aside_image.9f0dd95b.jpg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/account/images/balance_transfer_aside_image.9f0dd95b.jpg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:38	18733/18733	---M--	200	added ('OK')	image/jpeg	etag:%22492d-63aa610fca572%22	https://merchant.mypos.com/build/assets/account/images/add_new_invoice_aside_image.6808a0dd.jpg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/account/images/add_new_invoice_aside_image.6808a0dd.jpg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:38	97967/97967	---M--	200	added ('OK')	image/jpeg	etag:%2217eaf-63aa610fe3bbc%22	https://merchant.mypos.com/build/assets/account/images/push_otp_video_preview_image.891224cc.jpg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/account/images/push_otp_video_preview_image.891224cc.jpg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:38	11622/11622	---M--	200	added ('OK')	image/jpeg	etag:%222d66-63aa610fe2c1c%22	https://merchant.mypos.com/build/assets/account/images/paybuttonlink_aside_image.2f7f8413.jpg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/account/images/paybuttonlink_aside_image.2f7f8413.jpg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:38	31052/31052	---M--	200	added ('OK')	image/jpeg	etag:%22794c-63aa61162525f%22	https://merchant.mypos.com/build/assets/account/images/login-aside-bg-overlay.1b9e19ba.jpg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/account/images/login-aside-bg-overlay.1b9e19ba.jpg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:38	27920/27920	---M--	200	added ('OK')	image/jpeg	etag:%226d10-63aa610a69c51%22	https://merchant.mypos.com/build/assets/account/images/login-aside-bg-overlay-blue.28b66346.jpg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/account/images/login-aside-bg-overlay-blue.28b66346.jpg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:39	13169/13169	---M--	200	added ('OK')	image/png	etag:%223371-63aa610a64e2f%22	https://merchant.mypos.com/build/assets/account/images/exchange-rates-table-alt-bg-icon.5531309c.png	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/account/images/exchange-rates-table-alt-bg-icon.5531309c.png	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:39	202113/202113	---M--	200	added ('OK')	image/png	etag:%2231581-63aa610fcd453%22	https://merchant.mypos.com/build/assets/account/images/cards/card_frozen_h.11e0a2fd.png	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/account/images/cards/card_frozen_h.11e0a2fd.png	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:39	204602/204602	---M--	200	added ('OK')	image/png	etag:%2231f3a-63aa610fce3f4%22	https://merchant.mypos.com/build/assets/account/images/cards/card_frozen_v.35c65649.png	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/account/images/cards/card_frozen_v.35c65649.png	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:40	38829/38829	---M--	200	added ('OK')	image/jpeg	etag:%2297ad-63aa610a5c18b%22	https://merchant.mypos.com/build/assets/account/images/box-referral-bg-image.8bd1d43b.jpg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/account/images/box-referral-bg-image.8bd1d43b.jpg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:40	23458/23458	---M--	200	added ('OK')	image/png	etag:%225ba2-63aa610fca572%22	https://merchant.mypos.com/build/assets/account/images/activate-glass-pulse.0c1ee766.png	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/account/images/activate-glass-pulse.0c1ee766.png	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:40	17215/17215	---M--	200	added ('OK')	image/png	etag:%22433f-63aa610a68cb1%22	https://merchant.mypos.com/build/assets/account/images/glass-ad-page-bg.12795ef7.png	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/account/images/glass-ad-page-bg.12795ef7.png	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:40	9737/9737	---M--	200	added ('OK')	image/png	etag:%222609-63aa610fe0cdb%22	https://merchant.mypos.com/build/assets/account/images/online-catalogue-no-banner-bg.d0b52863.png	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/account/images/online-catalogue-no-banner-bg.d0b52863.png	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:41	1621577/1621577	---M--	200	added ('OK')	image/png	etag:%2218be49-63aa610fdddfa%22	https://merchant.mypos.com/build/assets/account/images/online-catalogue-dummy-banner-bg.ebfed56f.png	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/account/images/online-catalogue-dummy-banner-bg.ebfed56f.png	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:41	9401/9401	---M--	200	added ('OK')	image/png	etag:%2224b9-63aa6116271a0%22	https://merchant.mypos.com/build/assets/account/images/online-catalogue-ad-bg.7762deef.png	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/account/images/online-catalogue-ad-bg.7762deef.png	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:41	43736/43736	---M--	200	added ('OK')	image/png	etag:%22aad8-63aa610fdce5a%22	https://merchant.mypos.com/build/assets/account/images/online-catalogue-ad-bg-light.f2ccc024.png	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/account/images/online-catalogue-ad-bg-light.f2ccc024.png	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:41	5252/5252	---M--	200	added ('OK')	image/png	etag:%221484-63aa610a6fa13%22	https://merchant.mypos.com/build/assets/account/images/online-catalogue-unlimited-plan-shadow.7e72cf60.png	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/account/images/online-catalogue-unlimited-plan-shadow.7e72cf60.png	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:41	111458/111458	---M--	200	added ('OK')	image/jpeg	etag:%221b362-63aa610a5c18b%22	https://merchant.mypos.com/build/assets/account/images/banners/activate-device-header-banner.e19d889c.jpg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/account/images/banners/activate-device-header-banner.e19d889c.jpg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:41	280/280	---M--	200	added ('OK')	image/png	etag:%22118-63aa610a7d4d9%22	https://merchant.mypos.com/build/assets/enroll2/images/catalogue/box-inner-triangled-finish.77eaeb99.png	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/enroll2/images/catalogue/box-inner-triangled-finish.77eaeb99.png	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:42	11020/11020	---M--	200	added ('OK')	image/jpeg	etag:%222b0c-63aa610a71954%22	https://merchant.mypos.com/build/assets/account/images/table_no_elements_placeholder.6ad26292.jpg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/account/images/table_no_elements_placeholder.6ad26292.jpg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:42	1472/1472	---M--	200	added ('OK')	image/png	etag:%225c0-63aa61162eea3%22	https://merchant.mypos.com/build/assets/account/images/white-gooey-effect.6b5b925f.png	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/account/images/white-gooey-effect.6b5b925f.png	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:42	114610/114610	---M--	200	added ('OK')	image/png	etag:%221bfb2-63aa610a5c18b%22	https://merchant.mypos.com/build/assets/account/images/banners/card-order-ad-page.b2d10114.png	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/account/images/banners/card-order-ad-page.b2d10114.png	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:42	8945/8945	---M--	200	added ('OK')	image/jpeg	etag:%2222f1-63aa611a00a05%22	https://merchant.mypos.com/build/assets/account/images/banners/device-order-ad-page.cf045dab.jpg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/account/images/banners/device-order-ad-page.cf045dab.jpg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:42	4855/4855	---M--	200	added ('OK')	image/jpeg	etag:%2212f7-63aa61161873a%22	https://merchant.mypos.com/build/assets/account/images/banners/device-order-ad-page-blue.7e9ad42b.jpg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/account/images/banners/device-order-ad-page-blue.7e9ad42b.jpg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:43	13446/13446	---M--	200	added ('OK')	image/png	etag:%223486-63aa6116261ff%22	https://merchant.mypos.com/build/assets/account/images/moto_info_banner_bg.f0737158.png	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/account/images/moto_info_banner_bg.f0737158.png	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:43	34550/34550	---M--	200	added ('OK')	image/png	etag:%2286f6-63aa61162df02%22	https://merchant.mypos.com/build/assets/account/images/topup_info_banner_bg.69edef35.png	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/account/images/topup_info_banner_bg.69edef35.png	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:43	84202/84202	---M--	200	added ('OK')	image/jpeg	etag:%22148ea-63aa610fcc4b3%22	https://merchant.mypos.com/build/assets/account/images/banners/referral-ad-page.ca548703.jpg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/account/images/banners/referral-ad-page.ca548703.jpg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:43	26671/26671	---M--	200	added ('OK')	image/png	etag:%22682f-63aa610a709b4%22	https://merchant.mypos.com/build/assets/account/images/paym_req_info_banner_bg.6397d27f.png	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/account/images/paym_req_info_banner_bg.6397d27f.png	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:43	47197/47197	---M--	200	added ('OK')	image/png	etag:%22b85d-63aa610fd2275%22	https://merchant.mypos.com/build/assets/account/images/checkout_info_banner_bg.8acc4899.png	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/account/images/checkout_info_banner_bg.8acc4899.png	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:44	48127/48127	---M--	200	added ('OK')	image/png	etag:%22bbff-63aa610a61f4e%22	https://merchant.mypos.com/build/assets/account/images/checkout_mobile_info_banner_bg.5f76bdff.png	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/account/images/checkout_mobile_info_banner_bg.5f76bdff.png	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:44	30553/30553	---M--	200	added ('OK')	image/png	etag:%227759-63aa61162bfc2%22	https://merchant.mypos.com/build/assets/account/images/paylinks_info_banner_bg.343993be.png	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/account/images/paylinks_info_banner_bg.343993be.png	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:44	10537/10537	---M--	200	added ('OK')	image/png	etag:%222929-63aa610a6fa13%22	https://merchant.mypos.com/build/assets/account/images/paybuttons_info_banner_bg.ec3527ad.png	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/account/images/paybuttons_info_banner_bg.ec3527ad.png	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:44	19206/19206	---M--	200	added ('OK')	image/png	etag:%224b06-63aa610fe4b5d%22	https://merchant.mypos.com/build/assets/account/images/sales_info_banner_bg.b6c6dc33.png	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/account/images/sales_info_banner_bg.b6c6dc33.png	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:45	96286/96286	---M--	200	added ('OK')	image/png	etag:%221781e-63aa610fe3bbc%22	https://merchant.mypos.com/build/assets/account/images/physical_location_info_banner_bg.39b665d1.png	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/account/images/physical_location_info_banner_bg.39b665d1.png	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:45	150538/150538	---M--	200	added ('OK')	image/png	etag:%2224c0a-63aa610a728f5%22	https://merchant.mypos.com/build/assets/account/images/vibemarket_campaign/viber-market-bg.e7cb56b1.png	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/account/images/vibemarket_campaign/viber-market-bg.e7cb56b1.png	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:49:45	214/214	---M--	200	added ('OK')	image/png	etag:%22d6-63aa610fe5afd%22	https://merchant.mypos.com/build/assets/account/images/wizard-arrow.7221504f.png	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/assets/account/images/wizard-arrow.7221504f.png	(from https://merchant.mypos.com/build/22441.e4134377.css)
